6331 156.000000
6364 123.000000
6387 100.000000
6409 78.000000
6456 31.000000
6504 17.000000
6535 48.000000
6561 74.000000
6589 53.000000
6607 35.000000
6630 12.000000
6664 22.000000
6827 14.000000
6972 66.000000
7007 31.000000
7060 19.000000
7141 40.000000
7174 7.000000
7217 10.000000
7244 17.000000
7295 68.000000
7364 45.000000
7472 2.000000
7494 24.000000
7532 9.000000
7569 7.000000
7599 16.000000
7625 42.000000
7676 2.000000
7717 4.000000
365 3.000000
428 20.000000
471 35.000000
509 3.000000
547 41.000000
580 74.000000
605 49.000000
655 1.000000
696 7.000000
789 22.000000
863 2.000000
877 12.000000
912 43.000000
1271 2.000000
1292 3.000000
1364 17.000000
1403 22.000000
1449 5.000000
1464 10.000000
1501 8.000000
1599 90.000000
1751 100.000000
1789 62.000000
1812 39.000000
1827 24.000000
1851 0.000000
1873 4.000000
1936 10.000000
1980 34.000000
2003 12.000000
2449 7.000000
2721 134.000000
2760 95.000000
2822 33.000000
2863 8.000000
2925 12.000000
2945 28.000000
2964 9.000000
3024 9.000000
3041 26.000000
3065 50.000000
3089 74.000000
3102 87.000000
3143 98.000000
3197 44.000000
3230 11.000000
3277 2.000000
3305 8.000000
3330 3.000000
3351 4.000000
3368 13.000000
3672 158.000000
3685 171.000000
3758 201.000000
3782 177.000000
3801 158.000000
3837 122.000000
3927 32.000000
3967 8.000000
4006 47.000000
4024 65.000000
4068 50.000000
4092 26.000000
4129 11.000000
4176 58.000000
4198 51.000000
4232 17.000000
4252 3.000000
4452 4.000000
4481 0.000000
4507 22.000000
4534 5.000000
4599 1.000000
4659 5.000000
4888 27.000000
5014 95.000000
5134 32.000000
5246 20.000000
5266 0.000000
5284 5.000000
5308 19.000000
5589 8.000000
5687 13.000000
5712 1.000000
5788 22.000000
5906 15.000000
5949 28.000000
6066 1.000000
6127 10.000000
6178 11.000000
6197 30.000000
6212 45.000000
6239 72.000000
6270 103.000000
6296 129.000000
